round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
34,9,0.8685,0.88361,0.87106,0.86748,0.8685,0.8685,0.8685
35,0,0.5969,0.83812,0.60484,0.61592,0.5969,0.5969,0.5969
35,1,0.6818,0.86501,0.68095,0.70533,0.6818,0.6818,0.6818
35,2,0.5723,0.83259,0.57686,0.5551,0.5723,0.5723,0.5723
35,3,0.67,0.84438,0.67197,0.6856,0.67,0.67,0.67
35,4,0.556,0.87588,0.55974,0.57016,0.556,0.556,0.556
35,5,0.579,0.83606,0.58028,0.57322,0.579,0.579,0.579
35,6,0.5921,0.83405,0.59716,0.59825,0.5921,0.5921,0.5921
35,7,0.8348,0.87781,0.83348,0.84082,0.8348,0.8348,0.8348
35,8,0.4416,0.85542,0.44244,0.45876,0.4416,0.4416,0.4416
35,9,0.8685,0.88415,0.8711,0.86726,0.8685,0.8685,0.8685
36,0,0.593,0.83698,0.60129,0.61113,0.593,0.593,0.593
36,1,0.6762,0.86587,0.67528,0.70109,0.6762,0.6762,0.6762
36,2,0.5862,0.82582,0.59103,0.56951,0.5862,0.5862,0.5862
36,3,0.6666,0.8454,0.66801,0.68523,0.6666,0.6666,0.6666
36,4,0.5604,0.87906,0.56364,0.57539,0.5604,0.5604,0.5604
