round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
49,5,0.9773,0.97724,0.97707,0.97713,0.9773,0.9773,0.9773
50,5,0.9777,0.97764,0.97746,0.97753,0.9777,0.9777,0.9777
1,6,0.9182,0.9178,0.91741,0.91715,0.9182,0.9182,0.9182
2,6,0.9355,0.93554,0.9349,0.93478,0.9355,0.9355,0.9355
3,6,0.9469,0.94637,0.94644,0.94621,0.9469,0.9469,0.9469
4,6,0.9547,0.95434,0.95415,0.95417,0.9547,0.9547,0.9547
5,6,0.959,0.95862,0.95862,0.95856,0.959,0.959,0.959
6,6,0.9617,0.96157,0.96123,0.96132,0.9617,0.9617,0.9617
7,6,0.9635,0.96318,0.96313,0.96309,0.9635,0.9635,0.9635
8,6,0.9662,0.966,0.96578,0.96584,0.9662,0.9662,0.9662
9,6,0.9667,0.96644,0.96638,0.96637,0.9667,0.9667,0.9667
10,6,0.9695,0.96925,0.96926,0.96922,0.9695,0.9695,0.9695
11,6,0.9695,0.96935,0.96916,0.96922,0.9695,0.9695,0.9695
12,6,0.9708,0.97063,0.9705,0.97053,0.9708,0.9708,0.9708
13,6,0.9718,0.97156,0.97157,0.97154,0.9718,0.9718,0.9718
14,6,0.9712,0.97098,0.97088,0.9709,0.9712,0.9712,0.9712
15,6,0.9721,0.97192,0.97184,0.97185,0.9721,0.9721,0.9721
16,6,0.9714,0.9712,0.97115,0.97115,0.9714,0.9714,0.9714
17,6,0.973,0.97283,0.97274,0.97276,0.973,0.973,0.973
18,6,0.9735,0.97337,0.97328,0.9733,0.9735,0.9735,0.9735
19,6,0.9744,0.97422,0.97416,0.97416,0.9744,0.9744,0.9744
20,6,0.9735,0.97336,0.97317,0.97324,0.9735,0.9735,0.9735
21,6,0.9747,0.97458,0.97442,0.97447,0.9747,0.9747,0.9747
22,6,0.9739,0.97376,0.97359,0.97365,0.9739,0.9739,0.9739
23,6,0.9751,0.97495,0.97484,0.97487,0.9751,0.9751,0.9751
24,6,0.9758,0.97569,0.97556,0.9756,0.9758,0.9758,0.9758
25,6,0.9754,0.97526,0.97517,0.97519,0.9754,0.9754,0.9754
26,6,0.9758,0.9757,0.97555,0.9756,0.9758,0.9758,0.9758
27,6,0.9754,0.97525,0.97512,0.97516,0.9754,0.9754,0.9754
28,6,0.9762,0.97608,0.97596,0.976,0.9762,0.9762,0.9762
29,6,0.9766,0.9765,0.97637,0.97642,0.9766,0.9766,0.9766
30,6,0.9764,0.97628,0.97614,0.97619,0.9764,0.9764,0.9764
31,6,0.9768,0.97672,0.97656,0.97662,0.9768,0.9768,0.9768
32,6,0.9766,0.97646,0.97634,0.97638,0.9766,0.9766,0.9766
33,6,0.9771,0.97698,0.97683,0.97689,0.9771,0.9771,0.9771
34,6,0.9773,0.97719,0.97705,0.97711,0.9773,0.9773,0.9773
35,6,0.9772,0.97709,0.97695,0.97701,0.9772,0.9772,0.9772
36,6,0.9766,0.97646,0.97636,0.9764,0.9766,0.9766,0.9766
37,6,0.9767,0.97654,0.97648,0.97649,0.9767,0.9767,0.9767
38,6,0.9774,0.9773,0.97714,0.97721,0.9774,0.9774,0.9774
39,6,0.9771,0.97697,0.97686,0.97691,0.9771,0.9771,0.9771
40,6,0.9768,0.97663,0.97653,0.97656,0.9768,0.9768,0.9768
41,6,0.9777,0.97758,0.97745,0.9775,0.9777,0.9777,0.9777
42,6,0.9775,0.97741,0.97727,0.97733,0.9775,0.9775,0.9775
43,6,0.9778,0.9777,0.97755,0.97761,0.9778,0.9778,0.9778
44,6,0.9776,0.97748,0.97736,0.9774,0.9776,0.9776,0.9776
45,6,0.9773,0.97721,0.97707,0.97713,0.9773,0.9773,0.9773
46,6,0.9776,0.97746,0.97735,0.9774,0.9776,0.9776,0.9776
47,6,0.9772,0.97709,0.97696,0.97701,0.9772,0.9772,0.9772
48,6,0.9781,0.978,0.97786,0.97792,0.9781,0.9781,0.9781
49,6,0.9782,0.97809,0.97797,0.97802,0.9782,0.9782,0.9782
50,6,0.9782,0.97811,0.97797,0.97802,0.9782,0.9782,0.9782
1,7,0.9211,0.92093,0.92001,0.91984,0.9211,0.9211,0.9211
2,7,0.9418,0.9412,0.9412,0.94111,0.9418,0.9418,0.9418
3,7,0.9506,0.95039,0.94981,0.94998,0.9506,0.9506,0.9506
4,7,0.9572,0.95681,0.9568,0.95675,0.9572,0.9572,0.9572
5,7,0.9614,0.96114,0.96093,0.96097,0.9614,0.9614,0.9614
